ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology
FTNT,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.080986009821651,2020-09-30,2020-09-30,29,1.2191771054003109,0.385663,0.4701915,0.98217405976977,0.3325751452064747,0.3076590651356768,0.3068281503116187,ST/MT Ratio (Expanding EWM)
PH,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.4176002216096195,2020-10-07,2020-10-07,29,1.2985149596997363,0.3225165,0.4187925,1.1277005905401345,0.5435704382594714,0.3834440979716215,0.2408332661106253,ST/MT Ratio (Expanding EWM)
TROW,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.3649282064083326,2020-09-30,2020-09-30,29,1.116659228539828,0.2834495,0.3165165,1.034200232770863,0.3031946494882266,0.2221323056148513,0.137660291047095,ST/MT Ratio (Expanding EWM)
ZEN,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.1491788885146763,2020-09-30,2020-09-30,29,1.2256925294747485,0.4179425,0.5122690000000001,0.9779790629652898,0.3610711658232935,0.3141992682183547,0.3497052172534662,ST/MT Ratio (Expanding EWM)
IDXX,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.159600444262784,2020-09-30,2020-09-30,29,1.3465041692257862,0.2824865,0.38036925,1.1008975797403429,0.2772516890986032,0.2390924309061178,0.2329124840162711,ST/MT Ratio (Expanding EWM)
MSCI,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.0720090203329045,2020-09-28,2020-09-28,29,1.151027588375007,0.3324045,0.38260675,1.09990270771902,0.2525128730363501,0.2355510711635002,0.2214759710209767,ST/MT Ratio (Expanding EWM)
MDB,2020-12-08,2020-11-08,Q4 2020,2020,Q4,1.3572876912390002,2020-11-09,2020-11-09,29,1.1109560733432675,0.5078397019325286,0.5641876011467775,0.9912836321344396,0.8383342555741606,0.617654061836284,0.3935118289677589,ST/MT Ratio (Expanding EWM)
CARR,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.1550526092580926,2020-09-30,2020-09-30,29,1.187673398434807,0.3915596666666666,0.465045,1.007861053847206,0.2904037157926245,0.2514203365846297,0.2506282813035554,ST/MT Ratio (Expanding EWM)
IFF,2020-11-09,2020-10-10,Q4 2020,2020,Q4,1.3420740199291483,2020-10-09,2020-10-09,31,1.432680734592731,0.2445436666666666,0.3503529999999999,1.1924877694123626,0.3258219106631956,0.2427749183911604,0.1847241614781195,ST/MT Ratio (Expanding EWM)
ZNGA,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.5016560759377564,2020-10-06,2020-10-06,29,1.3150525220285456,0.3897564251806669,0.5125501699106662,0.9628470854354372,0.7433290283426195,0.4950061736862245,0.2933211640759146,ST/MT Ratio (Expanding EWM)
HOG,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.5162783506231934,2020-09-28,2020-09-28,29,1.0826191646144738,0.5404880537590439,0.5851427252447189,1.032746595684956,1.0667988978351424,0.703564023977976,0.356357738779322,ST/MT Ratio (Expanding EWM)
GLW,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.09047561835415,2020-09-28,2020-09-28,29,1.2041635956669194,0.3341263678468286,0.4023428085135648,0.988702964410091,0.2347642278676623,0.2152860861043284,0.2017624752667163,ST/MT Ratio (Expanding EWM)
MSI,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.14029572292198,2020-09-30,2020-09-30,29,1.292549135207531,0.2600816666666666,0.3361683333333333,1.0769688900016312,0.2526122178245717,0.221532197961121,0.2051565154037089,ST/MT Ratio (Expanding EWM)
SYY,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.0220209342294866,2020-10-05,2020-10-05,29,1.188409334933681,0.3777091997466967,0.4488731388693047,1.169716529899805,0.3427734346071684,0.3353878801568671,0.3263099027871176,ST/MT Ratio (Expanding EWM)
ADM,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.5523471787266403,2020-09-30,2020-09-30,29,1.2563417565423671,0.2203673566507532,0.2768567119392056,1.2421047107138017,0.4479570137084557,0.2885675445849078,0.1871944603570779,ST/MT Ratio (Expanding EWM)
TPR,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.8809290509491466,2020-09-30,2020-09-30,29,1.17554468129033,0.5756288770423515,0.6766774648042616,0.9701475359248726,0.4255603592731671,0.4830813092321704,0.5839316754246602,ST/MT Ratio (Expanding EWM)
CTVA,2020-11-04,2020-10-05,Q4 2020,2020,Q4,0.9939322724523426,2020-10-06,2020-10-06,29,1.2163079074726688,0.3370103333333333,0.4099083333333332,1.1289884881043746,0.2915516502196619,0.2933315058784765,0.3155294536906664,ST/MT Ratio (Expanding EWM)
VMC,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.402579289771497,2020-10-07,2020-10-07,29,1.1679045119310183,0.3340033333333333,0.3900839999999999,1.097516212670826,0.588639172800422,0.4196833484517805,0.2608279961870904,ST/MT Ratio (Expanding EWM)
CSGP,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.997266718052026,2020-09-28,2020-09-28,29,1.2036834474008324,0.32294475,0.3887232499999999,1.239098983102472,0.2490013204286638,0.2496837765879135,0.2970255706842603,ST/MT Ratio (Expanding EWM)
MRTX,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.114090671317666,2020-10-06,2020-10-06,29,1.1464430057903263,0.8572055000000001,0.98273725,1.0906524122807018,0.5868703395214255,0.5267707150148898,0.4268848612881122,ST/MT Ratio (Expanding EWM)
LAD,2020-10-21,2020-09-21,Q4 2020,2020,Q4,0.8841583136979678,2020-09-22,2020-09-22,29,1.1145663633925609,0.499658,0.556902,1.026179461962175,0.4668710129314341,0.5280400644300441,0.4670355077249855,ST/MT Ratio (Expanding EWM)
ANET,2020-11-02,2020-10-03,Q4 2020,2020,Q4,1.4953463052599156,2020-10-02,2020-10-02,31,1.4919461877399691,0.3560288364055783,0.5311758652007997,1.0472250788625308,0.7104079030273469,0.475079184352461,0.2922783027004038,ST/MT Ratio (Expanding EWM)
MCK,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.0142226999235322,2020-10-05,2020-10-05,29,1.0787745714409172,0.3766329884262527,0.4063020906800426,1.1257801557674387,0.2619123175282256,0.2582394552478195,0.2358202938745308,ST/MT Ratio (Expanding EWM)
YUM,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.8390092372364351,2020-09-30,2020-09-30,29,1.3208645166005686,0.2318489311684895,0.3062410263922254,1.048257543832765,0.173384878718061,0.2066543144258621,0.184084679329573,ST/MT Ratio (Expanding EWM)
KMX,2020-12-22,2020-11-22,Q4 2020,2020,Q4,1.254746849790657,2020-11-23,2020-11-23,29,1.3360176494459972,0.3317117887955765,0.4431728043601932,1.2436012302754746,0.4466830973602226,0.3559945955909333,0.3304401971971336,ST/MT Ratio (Expanding EWM)
CHD,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.1623658307589977,2020-09-30,2020-09-30,29,1.155804930906283,0.2408684999999999,0.278397,1.0444347871157058,0.2577764805291856,0.2217688043710504,0.2052950007925228,ST/MT Ratio (Expanding EWM)
BWA,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.9785929911993256,2020-09-30,2020-09-30,29,1.0786174523277428,0.383032,0.413145,1.0035423254682558,0.2880148333991676,0.2943152423830339,0.3008768131605558,ST/MT Ratio (Expanding EWM)
SGEN,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.3010937534786238,2020-09-30,2020-09-30,29,1.2387669301431317,0.3900833333333333,0.4832223333333333,1.0291453212545634,0.6350035184080648,0.4880536215859232,0.4367975770951128,ST/MT Ratio (Expanding EWM)
OKE,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.0409198616121154,2020-09-28,2020-09-28,29,0.9702914649164736,0.5112708185907527,0.4960817115394661,1.0966597886313407,0.479928597353577,0.46106200395705,0.4435781077111158,ST/MT Ratio (Expanding EWM)
PAYX,2020-10-06,2020-09-06,Q4 2020,2020,Q4,0.9536793638672056,2020-09-07,2020-09-08,29,1.1344500394283152,0.3233716666666666,0.366849,1.1470991275200868,0.1339317781262584,0.1404369048976378,0.1431900116362627,ST/MT Ratio (Expanding EWM)
ZBH,2020-11-06,2020-10-07,Q4 2020,2020,Q4,1.6273067036495827,2020-10-08,2020-10-08,29,1.0927572354141106,0.3469163333333332,0.3790953333333333,1.3906847739998105,0.6354481650269921,0.390490719175349,0.2278444593572204,ST/MT Ratio (Expanding EWM)
ETR,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.080904309817257,2020-09-29,2020-09-29,29,1.1322445884998675,0.26313175,0.2979295,1.101716210901472,0.2651420657647774,0.2452965201050994,0.2229492919732277,ST/MT Ratio (Expanding EWM)
ELAN,2020-11-06,2020-10-07,Q4 2020,2020,Q4,1.067551575971199,2020-10-08,2020-10-08,29,1.0464137737386745,0.4867233333333333,0.509314,0.9552079966575484,0.4813095319805003,0.4508536569229751,0.5128746164745992,ST/MT Ratio (Expanding EWM)
IP,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.7634050785493669,2020-09-30,2020-09-30,29,1.1437145031198268,0.3395519847241644,0.3883505294921487,1.096306332661011,0.1944676947900506,0.2547372296233355,0.3165896180950533,ST/MT Ratio (Expanding EWM)
KNX,2020-10-21,2020-09-21,Q4 2020,2020,Q4,1.0103490867607203,2020-09-22,2020-09-22,29,1.12154786375904,0.397942,0.446311,0.972145676985616,0.3036621461084307,0.3005517103816084,0.2883581750514195,ST/MT Ratio (Expanding EWM)
CTAS,2020-12-22,2020-11-22,Q4 2020,2020,Q4,1.318484314335496,2020-11-23,2020-11-23,29,0.989392955731847,0.3157649999999999,0.3124156666666666,1.057357344692337,0.305465691936633,0.2316794281246985,0.2191169014135753,ST/MT Ratio (Expanding EWM)
SNPS,2020-12-02,2020-11-02,Q4 2020,2020,Q4,1.1246092900867743,2020-11-03,2020-11-03,29,0.9949889030198747,0.40101,0.3990005,1.0365841788027406,0.3470427998792967,0.308589661261396,0.2068779436183731,ST/MT Ratio (Expanding EWM)
VMW,2020-11-24,2020-10-25,Q4 2020,2020,Q4,1.2002659665794944,2020-10-26,2020-10-26,29,0.9684591556723084,0.448309995636413,0.4341699198534968,1.1949213067054625,0.3256676788868712,0.2713295952354257,0.220295893107339,ST/MT Ratio (Expanding EWM)
ANSS,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.2932917550663974,2020-10-06,2020-10-06,29,1.2713716483095825,0.3448259999999999,0.4384019999999999,1.0914702449032532,0.3194523078867001,0.247007147950386,0.2321407426377426,ST/MT Ratio (Expanding EWM)
BX,2020-10-28,2020-09-28,Q4 2020,2020,Q4,0.7662161163732244,2020-09-29,2020-09-29,29,1.116181476228182,0.309898053839382,0.3459024672146821,1.1581806386000597,0.1348229555342091,0.1759594357951834,0.2098767810666262,ST/MT Ratio (Expanding EWM)
DGX,2020-10-22,2020-09-22,Q4 2020,2020,Q4,0.8009769616530399,2020-09-23,2020-09-23,29,1.0958465322358142,0.3388854999999999,0.3713665,1.0078585910505724,0.2259451509920676,0.2820869535695092,0.3489596239052674,ST/MT Ratio (Expanding EWM)
ODFL,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.1659153851853754,2020-09-28,2020-09-28,29,1.2215791072934905,0.2939973333333333,0.359141,1.3175616835994193,0.2817770265915851,0.2416787960532692,0.2280169015155855,ST/MT Ratio (Expanding EWM)
PEG,2020-10-30,2020-09-30,Q4 2020,2020,Q4,1.0758110901034803,2020-10-01,2020-10-01,29,1.1405589231011068,0.260823,0.297484,1.0426330559086658,0.2661852685168784,0.2474275186094935,0.2663163833484185,ST/MT Ratio (Expanding EWM)
QRVO,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.1716515049106937,2020-10-06,2020-10-06,29,1.2151717837744942,0.4422420000000001,0.5374,1.0839069549422862,0.4217047584455231,0.3599233702837829,0.3897512561760987,ST/MT Ratio (Expanding EWM)
SYF,2020-10-20,2020-09-20,Q4 2020,2020,Q4,1.0656322331270915,2020-09-21,2020-09-21,29,0.9940096469811976,0.5388306860266632,0.5356029,1.0866370654306945,0.4108216458951508,0.3855191623564136,0.4191068672540112,ST/MT Ratio (Expanding EWM)
FITB,2020-10-22,2020-09-22,Q4 2020,2020,Q4,0.9018335769655816,2020-09-23,2020-09-23,29,1.0158645889889235,0.4982165,0.5061205,1.0007493450724068,0.3053459258339987,0.3385834522389404,0.3855696295321348,ST/MT Ratio (Expanding EWM)
CHRW,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.3998522182951751,2020-09-28,2020-09-28,29,1.18447740174514,0.275508,0.326333,1.1066231043506205,0.433090739430803,0.3093831861467828,0.1895367358750649,ST/MT Ratio (Expanding EWM)
SAM,2020-10-22,2020-09-22,Q4 2020,2020,Q4,1.4490113166620815,2020-09-23,2020-09-23,29,1.123952272439041,0.4704758888888888,0.5287924444444444,0.9691139001797658,0.9464632804964648,0.6531786671457624,0.5318372075201886,ST/MT Ratio (Expanding EWM)
ED,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.3031075487005892,2020-10-07,2020-10-07,29,1.2418616552754664,0.1962634001529599,0.243731990983946,1.2544045291450916,0.3539815017743228,0.2716441188045454,0.2556453348800264,ST/MT Ratio (Expanding EWM)
PE,2020-10-28,2020-09-28,Q4 2020,2020,Q4,0.9824838504131584,2020-09-29,2020-09-29,29,1.1240782141257797,0.578361,0.650123,0.9294956374722572,0.5283504761294597,0.5377701383155311,0.4798433746743132,ST/MT Ratio (Expanding EWM)
PRU,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.4232689559953886,2020-10-05,2020-10-05,29,1.115984915034275,0.376799,0.4205019999999999,1.1557030434112685,0.5478561378821913,0.3849280458021641,0.294858678921544,ST/MT Ratio (Expanding EWM)
LH,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.1916961967364306,2020-09-28,2020-09-28,29,1.0827197940600928,0.3344665,0.3621335,1.1825203700384652,0.307623311173656,0.2581390391411088,0.2472150749308409,ST/MT Ratio (Expanding EWM)
ES,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.0625472599184522,2020-10-05,2020-10-05,29,1.1230582178358923,0.224536,0.252167,0.9513632608096944,0.2350641362051882,0.2212269939157612,0.2402940799185389,ST/MT Ratio (Expanding EWM)
NAV,2020-12-17,2020-11-17,Q4 2020,2020,Q4,0.2589459999540184,2020-11-18,2020-11-18,29,1.7248021017635344,0.0631820605175445,0.1089765507744117,1.001790379831163,0.1210995527433258,0.4676633458899913,0.7108529081105032,ST/MT Ratio (Expanding EWM)
LBRDK,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.5856297248760385,2020-10-06,2020-10-06,29,1.2533561657214665,0.2559716666666667,0.3208236666666667,1.2040689234575113,0.4844832501384261,0.3055462713252945,0.1603488415066732,ST/MT Ratio (Expanding EWM)
TSN,2020-11-16,2020-10-17,Q4 2020,2020,Q4,1.060260902228792,2020-10-16,2020-10-16,31,1.218308205129042,0.2806991159799769,0.3419780361708744,0.9909750712302614,0.2833373222342853,0.2672335852795074,0.2489275158947661,ST/MT Ratio (Expanding EWM)
GH,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.0269211721698386,2020-10-07,2020-10-07,29,1.3482847895795378,0.5019355,0.676752,0.975908169836178,0.432011637675965,0.4206862701673038,0.3803817454843057,ST/MT Ratio (Expanding EWM)
M,2020-11-19,2020-10-20,Q4 2020,2020,Q4,1.1906062035272873,2020-10-21,2020-10-21,29,1.251635624197027,0.6878004136006317,0.8608755,0.9769503567939908,0.9726432009233944,0.816931070946753,0.486926046909013,ST/MT Ratio (Expanding EWM)
GWW,2020-10-22,2020-09-22,Q4 2020,2020,Q4,1.2352827706871203,2020-09-23,2020-09-23,29,1.205422185813594,0.2880879999999999,0.3472676666666666,1.095427223951973,0.2250450637082109,0.1821810107357286,0.1667966193308219,ST/MT Ratio (Expanding EWM)
EIX,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.9153190221713784,2020-09-28,2020-09-28,29,1.0543457969126608,0.3615735,0.3812235,1.0273963123828989,0.2403528988261914,0.262589209886637,0.2858962236846773,ST/MT Ratio (Expanding EWM)
FFIV,2020-10-26,2020-09-26,Q4 2020,2020,Q4,1.4320642675560042,2020-09-25,2020-09-25,31,1.154915378222309,0.337967081913144,0.3903233802344088,0.7481120824669473,0.4927270692348226,0.3440677072934182,0.2444111062972332,ST/MT Ratio (Expanding EWM)
PHM,2020-10-22,2020-09-22,Q4 2020,2020,Q4,1.1738160115356886,2020-09-23,2020-09-23,29,1.070126643146637,0.4554969937629702,0.487439468898952,1.117469193475664,0.4032260603168461,0.3435172602470386,0.3033612155453821,ST/MT Ratio (Expanding EWM)
WST,2020-10-22,2020-09-22,Q4 2020,2020,Q4,0.995630256779183,2020-09-23,2020-09-23,29,1.206185646859494,0.3442916666666666,0.4152796666666666,0.9823138147825607,0.2498802215580902,0.250976926280285,0.2720571080083216,ST/MT Ratio (Expanding EWM)
JBLU,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.1807531099053117,2020-09-28,2020-09-28,29,1.066472144983633,0.641231,0.683855,1.000018714355002,0.6352460894341229,0.5380007760344289,0.5049905779238093,ST/MT Ratio (Expanding EWM)
EFX,2020-10-21,2020-09-21,Q4 2020,2020,Q4,1.2621846110422683,2020-09-22,2020-09-22,29,1.1743062081160895,0.318191,0.3736536666666666,1.0467819135001526,0.2859361955994183,0.2265407081483128,0.2219019135888169,ST/MT Ratio (Expanding EWM)
PEN,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.4650982825755223,2020-09-29,2020-09-29,29,1.1179462278124244,0.542139,0.6060822499999999,0.8967367277487807,0.7714585874302766,0.5265575672330431,0.3483019897417641,ST/MT Ratio (Expanding EWM)
HUBS,2020-11-05,2020-10-06,Q4 2020,2020,Q4,1.6166209049251474,2020-10-07,2020-10-07,29,1.0964258723686071,0.4992919999999999,0.5474366666666666,0.9689254373456966,0.943986894231952,0.5839259478558212,0.3781242770936366,ST/MT Ratio (Expanding EWM)
AVTR,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.9250408117763744,2020-09-28,2020-09-28,29,1.1138730223957265,0.4867,0.542122,1.0138147095828092,0.3054505665723095,0.3302022599259666,0.416543238665632,ST/MT Ratio (Expanding EWM)
OMC,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.2662078569437802,2020-09-28,2020-09-28,29,1.0020726808565268,0.405031,0.4058704999999999,0.9778202622575348,0.3902408147823848,0.3081964881534546,0.2997746386713616,ST/MT Ratio (Expanding EWM)
HOLX,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.4878287449499217,2020-10-06,2020-10-06,29,1.098057905237176,0.371918,0.4083875,1.2517673262988895,0.6328706665569647,0.4253652637812601,0.3488735464819653,ST/MT Ratio (Expanding EWM)
AWK,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.197505534706262,2020-10-06,2020-10-06,29,1.2717212586655673,0.194015,0.246733,1.371038487353858,0.2386571423999844,0.1992952311978458,0.1881709245053078,ST/MT Ratio (Expanding EWM)
AFL,2020-10-27,2020-09-27,Q4 2020,2020,Q4,0.9680028403058598,2020-09-28,2020-09-28,29,1.1374635285302577,0.3200385446985884,0.3640321723185449,1.1052851258111018,0.216381420761999,0.223533869687437,0.2582914033253725,ST/MT Ratio (Expanding EWM)
OTIS,2020-10-26,2020-09-26,Q4 2020,2020,Q4,1.033225796810748,2020-09-25,2020-09-25,31,1.1556400271957477,0.32358,0.373942,1.0021369506643127,0.2038468526511341,0.1972916793989725,0.2307170283750501,ST/MT Ratio (Expanding EWM)
SRNE,2020-11-09,2020-10-10,Q4 2020,2020,Q4,0.9711511657024148,2020-10-09,2020-10-09,31,1.0786675512392097,1.547965852370471,1.6697405353783714,0.9564175530896886,1.1786412625217253,1.213653758701136,1.391619529168958,ST/MT Ratio (Expanding EWM)
MRO,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.6202299956613848,2020-10-06,2020-10-06,29,1.1191849960208566,0.6635571485280296,0.7426432046349538,0.918791308479848,1.3153662423185482,0.8118392116186011,0.5158143911395536,ST/MT Ratio (Expanding EWM)
VRSN,2020-10-22,2020-09-22,Q4 2020,2020,Q4,1.1915257848346863,2020-09-23,2020-09-23,29,1.0448709499647657,0.3211803333333333,0.335592,1.0880301026492545,0.2308563405073864,0.1937485058616803,0.1878467925295074,ST/MT Ratio (Expanding EWM)
MKTX,2020-10-27,2020-09-27,Q4 2020,2020,Q4,1.215901253267207,2020-09-28,2020-09-28,29,1.0979591714510089,0.3339452499999999,0.36665825,1.01173094923587,0.3161148474496379,0.2599839802781817,0.2493135650155456,ST/MT Ratio (Expanding EWM)
JWN,2020-11-24,2020-10-25,Q4 2020,2020,Q4,1.057535104640632,2020-10-26,2020-10-26,29,1.0363523394377985,0.8724638962946719,0.90418,1.0037204842329253,1.0483343229276292,0.9912997860093452,0.620405008483121,ST/MT Ratio (Expanding EWM)
APA,2020-11-04,2020-10-05,Q4 2020,2020,Q4,1.2758450163519195,2020-10-06,2020-10-06,29,1.129996212598948,0.7977422755486139,0.90144575,0.9777005317545858,0.957393162476094,0.7503992649621432,0.6780997008645814,ST/MT Ratio (Expanding EWM)
YUMC,2020-10-28,2020-09-28,Q4 2020,2020,Q4,1.1246038815085857,2020-09-29,2020-09-29,29,1.2466033756292505,0.3107864999999999,0.3874275,1.0063791928522752,0.2255288351638552,0.2005406871451683,0.2172697964147388,ST/MT Ratio (Expanding EWM)
BKR,2020-10-21,2020-09-21,Q4 2020,2020,Q4,0.9479552034744247,2020-09-22,2020-09-22,29,1.0074942392310295,0.4532815,0.4566784999999999,0.957751852577286,0.3609806247868659,0.3807992439556295,0.4141481766041351,ST/MT Ratio (Expanding EWM)
X,2020-10-29,2020-09-29,Q4 2020,2020,Q4,0.8662706885725614,2020-09-30,2020-09-30,29,1.1476221124190795,0.6506748513119923,0.7467288473606393,1.014952278475706,0.4730242620738486,0.5460467130121842,0.6294050756568336,ST/MT Ratio (Expanding EWM)
UAA,2020-10-30,2020-09-30,Q4 2020,2020,Q4,0.9310471934009512,2020-10-01,2020-10-01,29,1.5814386039599464,0.5860470951444366,0.9267974999999998,0.9682042909074252,0.443731174823911,0.4765936441986784,0.5794786596872451,ST/MT Ratio (Expanding EWM)
DKS,2020-11-24,2020-10-25,Q4 2020,2020,Q4,1.101472977365389,2020-10-26,2020-10-26,29,1.1512233973101402,0.4785432917562174,0.5509102340955703,1.0864929314301803,0.4631365357459734,0.4204701751773781,0.3684057968065082,ST/MT Ratio (Expanding EWM)
DECK,2020-10-29,2020-09-29,Q4 2020,2020,Q4,1.050924906915572,2020-09-30,2020-09-30,29,1.2298200260420271,0.3850186666666666,0.4735036666666666,1.0661720591386328,0.3278040403334185,0.3119195654954186,0.2961235112348124,ST/MT Ratio (Expanding EWM)
WEC,2020-11-03,2020-10-04,Q4 2020,2020,Q4,1.3431345233784453,2020-10-05,2020-10-05,29,1.1452237516810075,0.2286575,0.261864,1.2161057622385758,0.2947517436645769,0.2194506496066938,0.1749558391755718,ST/MT Ratio (Expanding EWM)
A,2020-11-23,2020-10-24,Q4 2020,2020,Q4,1.1573357378951672,2020-10-23,2020-10-23,31,1.0318904834130596,0.2828429999999999,0.291863,1.0114503424129049,0.2164012196711353,0.1869822321953884,0.1373081515291288,ST/MT Ratio (Expanding EWM)
